Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1493335522,KRU2630,NY,PAS,06/28/2025,46,SUBN,HONDA,P,67890,65590,27110,20250822,105,105,105,971104,0105,0000,0131P,0131A,Q,F,80-45,WINCHESTER BLVD,,20250628,408,F1,,BBBBBBB,ALL,ALL,GY,0,2021,-,0,,,,,
1495760078,KZH2394,NY,PAS,06/28/2025,14,SDN,NISSA,P,57840,0,0,20250126,163,163,163,971002,0163,0000,0230P,,BX,,,ORCHARD BEACH,PARKING LOT,0,408,C,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1496905052,KZA8608,NY,PAS,06/28/2025,40,SDN,KIA,P,36650,11710,13610,20250305,0030,30,30,976321,0030,0000,0628P,,NY,F,517,W 144 ST,,0,408,D,,BBBBBBB,ALL,ALL,BEIGE,0,2018,-,0,,,,,
1482707469,F13CJB,NJ,PAS,06/29/2025,46,SDN,SATUR,P,31830,50930,75130,0,0073,73,73,970577,0073,0000,0600A,,K,F,2102,DEAN ST,,0,408,J2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1497747764,LBS8054,NY,PAS,06/29/2025,14,SDN,FORD,P,0,40404,40404,20250413,0050,50,50,945989,0050,0000,0202A,,BX,F,4568,MANHATTAN COLLEGE PK,,0,408,F1,,BBBBBBB,ALL,ALL,RED,0,2013,-,0,,,,,
1495309010,KUB6826,NY,PAS,06/30/2025,98,SDN,CHEVR,P,24690,19790,19990,20251228,103,103,103,977628,0103,0000,1219A,,NY,F,105-40,171 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,RED,0,2018,-,0,,,,,
1494301787,Y204252C,NY,999,06/30/2025,51,TAXI,TOYOT,P,36710,10610,10810,20250731,0032,32,20,976802,0020,0000,0108A,,,F,201,W 147 ST,,0,408,E3,,BBBBBBB,ALL,ALL,YEL,0,2022,-,0,,,,,
1495123078,LEK5006,NY,PAS,06/30/2025,46,SDN,FORD,P,19190,10210,10110,20250931,0025,25,19,977285,0019,0000,0916P,0915P,,O,234,E 111 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
1499587971,LJN2909,NY,PAS,06/30/2025,48,P-U,FORD,P,51030,75530,81330,20250630,0084,84,84,959545,0084,0000,1105A,,K,F,54,HOYT ST,,0,408,E9,,BBBBBBB,ALL,ALL,WH,0,2011,-,0,,,,,
1500457589,KLT7577,NY,PAS,06/30/2025,40,SDN,INFIN,P,6280,31330,25730,20250630,0066,66,66,970920,0066,0000,1133A,,K,F,3377,12TH AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0,2007,-,0,,,,,
1491360094,BKD1606,TN,PAS,07/01/2025,14,SDN,TESLA,P,42850,61830,0,20230731,0084,84,84,975167,0084,0000,1126P,,K,F,,FURMAN ST,MONTAGUE ST,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2019,-,0,,,,,
1490810171,JJD3340,NY,PAS,07/02/2025,14,SDN,,P,0,0,0,20230512,0060,60,60,971510,0060,0000,0424P,,K,F,1000,ELK,W 10 ST,0,408,C3,,BBBBBBB,ALL,ALL,SIL,0,2003,-,0,,,,,
1493926380,BLANKPLATE,99,999,07/02/2025,70,SDN,CHEVR,P,50410,18510,35745,0,121,121,121,962805,0121,0000,0515P,,R,F,63,SUNSET AVE,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1494121803,GUF9533,NY,PAS,07/02/2025,40,SDN,TOYOT,P,61620,15920,0,20240914,0045,45,45,972278,0045,0000,1033A,,BX,,,ROBERTS AVE,BRUCKNER BLVD,0,408,D1,,BBBBBBB,ALL,ALL,RED,0,2007,-,0,,,,,
1495336360,ROSALE5,NY,PAS,07/02/2025,46,SUBN,NISSA,P,56090,30140,30150,20251004,101,101,101,944764,0101,0000,0720P,,Q,F,1831,MOTT AVE,,0,408,C,,BBBBBBB,ALL,ALL,WHT,0,2022,-,0,,,,,
1487249720,LEN8695,NY,PAS,07/02/2025,67,SDN,ME/BE,P,0,0,0,20260402,0052,52,0,959816,0000,0000,1125A,,,F,,S/B VALENTINE AVE,E 201,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,2010,-,0,,,,,
1499926431,LCY7679,NY,PAS,07/02/2025,40,SUBN,HYUND,P,15940,54580,23090,20250702,107,107,107,963574,0107,0000,1102A,,Q,F,144-25,76 RD,,0,408,J3,,BBBBBBB,ALL,ALL,GRAY,0,2023,-,0,,,,,
1490451020,LAA1290,99,PAS,07/03/2025,98,SDN,HONDA,P,49970,29820,66860,20250110,0049,49,49,968376,0049,0000,0842P,,BX,F,1553,MCDONALD STREET,,0,408,E2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1484779800,TRY3051,VA,PAS,07/04/2025,19,SDN,DODGE,P,0,40404,40404,20240630,0076,76,76,974225,0076,0000,0821P,,K,F,129,MILLS STREET,,0,408,C4,,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,,,,,
1492273004,LCU8664,NY,PAS,07/05/2025,46,SUBN,ME/BE,P,16910,27090,29190,20250705,0034,34,34,975076,0034,0000,1142P,,NY,F,102,DYCKMAN STREET,,0,408,C,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1493925027,LFC4339,NY,PAS,07/05/2025,40,SDN,NISSA,P,0,40404,40404,20251119,120,120,121,976724,0121,0000,0035A,,R,O,1077,CASTLESTON AVE,,0,408,J6,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1495661222,N34RYS,NJ,PAS,07/05/2025,46,SUBN,LEXUS,P,0,40404,40404,0,0034,34,34,978155,0034,0000,1125P,,NY,,272,SHERMAN,,0,408,J2,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1493139393,HTT1286,NY,PAS,07/06/2025,40,SUBN,JEEP,P,69120,62820,58320,20230712,0049,49,49,973640,0049,0000,0836P,,BX,F,1578,TOMLINSON AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WHT,0,2020,-,0,,,,,
1497937309,GF2212,WA,PAS,07/06/2025,67,SDN,HONDA,P,14710,97510,27240,20250607,0001,1,1,471357,0001,0000,0700P,,NY,F,345,CHAMBERS ST,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0,2012,-,0,,,,,
1497779431,LDG1364,NY,PAS,07/06/2025,20,SUBN,TOYOT,P,66830,63820,0,20250704,0050,50,50,939788,0050,0000,0948A,0940A,,,,STEVENSON PLACE,SEDGWICK AVE,20250706,408,D,,BBBBBBB,ALL,ALL,W,0,2023,-,0,,,,,
1491517840,48354MG,NY,COM,07/07/2025,46,DELV,FRUEH,P,10210,19290,19310,20250531,0025,25,34,963502,0034,0000,0241P,,NY,F,2151,3RD AVENUE,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1488401809,KNU5368,NY,PAS,07/07/2025,46,SDN,ME/BE,P,80430,41930,18630,20250531,0077,77,77,968485,0077,0000,0050A,,K,F,565,ST MARKS AVE,,0,408,D1,,BBBBBBB,ALL,ALL,RED,0,2021,-,0,,,,,
1496919040,1923AUG,NY,PAS,07/07/2025,40,SDN,NISSA,P,22890,18290,28265,20251026,103,103,103,978033,0103,0000,1152P,1143P,,F,91-12,144 PL,,0,408,F7,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1488854373,MLP5039,PA,PAS,07/07/2025,46,SDN,TOYOT,P,37400,23245,18875,20250430,123,123,123,970833,0123,0000,1050A,,R,F,558,MAIN STREET,,0,408,K4,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1491903363,ZJW3517,99,PAS,07/07/2025,14,SDN,BMW,P,25770,65620,0,20231005,0040,40,40,976995,0040,0000,0727P,1923P,,F,,E 137 ST,ST ANNS AVE,0,408,C,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1492649776,KLT7757,NY,PAS,07/08/2025,98,SUBN,CHEVR,P,13430,26730,67047,20250708,0079,79,79,941149,0079,0000,0218P,,K,F,1027,ATLANTIC AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BL,0,2012,-,0,,,,,
1497713390,GFE1556,NY,PAS,07/08/2025,98,SUBN,ME/BE,P,10980,5280,5430,20250225,0068,68,68,970162,0068,0000,0820A,,K,F,380,88 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,2023,-,0,,,,,
1493903950,KMD5650,NY,PAS,07/08/2025,98,SUBN,VOLVO,P,37730,73110,13730,20250518,0069,69,69,972394,0069,0000,0755P,,K,F,7,E 88 ST,,0,408,F2,,BBBBBBB,ALL,ALL,GREY,0,2007,-,0,,,,,
1491520164,KHU108,CT,PAS,07/09/2025,46,,TOYOT,P,0,40404,40404,20250405,0034,34,167,960148,0167,0000,1027P,,,F,1654,ST NICK AVE,,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1440729608,GVJ618,DC,PAS,07/09/2025,40,SDN,MINI,P,61530,73290,48930,20250129,0094,94,94,961868,0094,0000,0818P,,K,F,15,MONITOR ST,,0,408,F2,,BBBBBBB,ALL,ALL,GREEN,0,0,-,1,,,,,
1496598878,KHE6613,PA,PAS,07/10/2025,20,SDN,NISSA,Y,26630,36480,36530,0,0071,71,976,102000,O976,0000,0640A,,K,F,489,CLARKSON AVENUE,,0,408,C,,BBBBBBB,ALL,ALL,SIL,0,0,-,0,,,,,
1496043157,JAU7178,99,PAS,07/10/2025,40,SUBN,JEEP,P,64290,7240,7540,20240617,114,114,114,0,0114,0000,1025P,,Q,,25-98,STEINWAY ST,,0,408,E2,,BBBBBBB,ALL,ALL,GOLD,0,2023,-,0,,,,,
1497858136,BLANKPLATE,99,999,07/10/2025,74,SUBN,HONDA,P,81330,64330,5280,0,0084,84,84,959545,0084,0000,0925A,,K,F,486,STATE ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,2019,-,0,,,,,
1497858161,BLANKPLATE,99,999,07/10/2025,40,SDN,HONDA,P,81330,64330,5280,0,0084,84,84,959545,0084,0000,0930A,,K,F,486,STATE ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,2019,-,0,,,,,
1495224338,JJL6037,NY,PAS,07/10/2025,14,SDN,HYUND,P,34870,10810,10910,20250526,0018,18,18,966400,0018,0000,0818P,,NY,F,340,W 55 ST,,0,408,C,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1491517864,80216MM,NY,COM,07/11/2025,46,DELV,FRUEH,P,35370,15710,11710,20231031,0020,20,34,963502,0034,0000,0415P,,NY,O,165,WEST 80 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,BROWN,0,2019,-,0,,,,,
1493989297,HBX4393,NY,PAS,07/11/2025,14,SUBN,JEEP,P,31590,38,28490,20251230,0001,1,1,962659,0001,0000,0253P,,NY,O,17,STATE STREET,,0,408,C,,BBBBBBB,ALL,ALL,GRY,0,2017,-,0,,,,,
1495151955,23291PF,NY,COM,07/11/2025,46,DELV,INTER,P,13610,35730,35750,20250228,0024,24,24,935684,0024,0000,0808A,,NY,F,2602,BROADWAY,,0,408,F1,,BBBBBBB,ALL,ALL,WHT,0,2018,-,0,,,,,
1495224430,624BM6,NY,999,07/11/2025,14,,DUCAT,P,34870,10810,10910,20250430,0018,18,18,966400,0018,0000,0818P,,NY,F,315,W 55 ST,,0,408,C,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1497619968,LCJ4156,NY,PAS,07/12/2025,21,VAN,CHEVR,P,8590,17540,17740,20250525,115,115,115,963166,0115,0000,1125A,,Q,O,86-06,35 AVE,,0,408,F2,,BBBBBBB,ALL,ALL,RED,0,2005,-,0,,,,,
1491355396,M623LC,NJ,PAS,07/12/2025,40,SDN,LEXUS,P,19830,76430,70330,0,0075,75,83,931186,0083,0000,0849P,,K,F,632,BLAKE AVE,,0,408,F2,,BBBBBBB,ALL,ALL,,0,2009,-,0,,,,,
1495816539,E64RSH,NJ,PAS,07/12/2025,40,SDN,TOYOT,P,0,0,0,0,0067,67,67,936994,0067,0000,0905P,,K,,,N/S TILDEN AVE,E/O E 32 ST,0,408,F2,,BBBBBBB,ALL,ALL,BL,0,0,-,0,,,,,
1497778827,LGG3519,NY,PAS,07/12/2025,40,SDN,CHRYS,P,74870,19620,73620,20251123,0050,50,50,968919,0050,0000,0020A,,BX,F,129,W 197 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,2014,-,0,,,,,
1491757905,GMJ5825,NY,PAS,07/13/2025,40,SUBN,NISSA,P,26330,31330,25730,20231225,0066,66,66,934003,0066,0000,0130A,,K,F,49,CLARA STREET,,0,408,E2,,BBBBBBB,ALL,ALL,WH,0,2011,-,0,,,,,
1493901795,VJH2551,99,PAS,07/13/2025,51,SUBN,HYUND,P,37492,18950,44430,20250830,0069,69,69,939138,0069,0000,0420A,,K,F,611,E 76TH,,0,408,E2,,BBBBBBB,ALL,ALL,SIL,0,0,-,0,,,,,
1493901801,G38SYS,NJ,PAS,07/13/2025,51,SUBN,DODGE,P,37492,18950,44430,20251130,0069,69,69,939130,0069,0000,0422A,,,F,611,E 76TH ST,,0,408,E3,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1498177931,LNE3245,NY,PAS,07/13/2025,40,SDN,TOYOT,P,69230,67030,58730,20250930,0079,79,79,978592,0079,0000,0815P,,K,F,566,PARK AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,2025,-,2,,,,,
1495964590,SPW7411,TX,PAS,07/13/2025,40,SUBN,CHEVR,P,8590,5790,6740,0,114,114,108,979145,0108,0000,1031P,,Q,F,12-35,35TH AVE,,0,408,F1,,BBBBBBB,ALL,ALL,GRY,0,2023,-,0,,,,,
1492636952,LAK8506,NY,PAS,07/14/2025,20,SDN,BMW,P,0,40404,40404,20250201,0084,84,90,975665,0090,0000,0917P,,K,F,159,BRIDGE PK DR,,0,408,C,,BBBBBBB,ALL,ALL,WHT,0,2021,-,0,,,,,
1453461541,KSD5455,NY,PAS,07/14/2025,46,SUBN,HONDA,P,45120,52320,0,20250930,0043,43,43,959308,0043,0000,0405P,,BX,,,LAFAYETTE AVE,MORRISON AVE,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0,2021,-,0,,,,,
1487902050,KSD5455,NY,PAS,07/14/2025,46,SUBN,HONDA,P,45120,52320,0,20250930,0043,43,43,970055,0043,0000,0405P,,BX,F,,LAFAYETTE AVE,MORRISON AVE,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1493228353,HMS5421,99,APP,07/15/2025,46,DELV,FORD,P,81830,20670,32600,0,0060,60,60,927377,0060,0000,0740P,,K,F,3029,STILLWELL AVE,,0,408,C3,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1492588386,KSE6557,NY,PAS,07/15/2025,99,SDN,HYUND,P,59015,10290,52490,20230909,109,109,109,960066,0109,0000,0748P,,Q,O,162-56,PIDGEON MEADOW RD,,0,408,C3,,BBBBBBB,ALL,ALL,BLKL,0,2014,-,0,,,,,
1497859037,N613994,LA,PAS,07/15/2025,48,SUBN,CHEVR,P,20110,11800,56530,0,0084,84,84,959545,0084,0000,1222P,,K,F,1,BOERUM PL,,0,408,C,,BBBBBBB,ALL,ALL,GREEN,0,0,-,0,,,,,
1494137094,LDY2353,NY,PAS,07/15/2025,46,SUBN,CHEVR,P,62720,27090,27120,20251010,0046,46,46,957113,0046,0000,0625A,,BX,F,2165,RYER AVE,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,2010,-,0,,,,,
1489108828,LEN7749,NY,PAS,07/15/2025,40,SUBN,BMW,P,64520,8720,74260,20260124,0044,44,44,971144,0044,0000,0732P,,BX,O,1234,SHAKESPEARE AVE,,0,408,E3,,BBBBBBB,ALL,ALL,GRY,0,2012,-,0,,,,,
1493035113,EKV4918,NY,PAS,07/16/2025,67,SDN,ME/BE,P,54050,36430,36480,20240930,0063,63,63,967802,0063,0000,0835A,,K,F,3626,KINGS HWY,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,2023,-,0,,,,,
1473301531,497PDF,NY,PAS,07/16/2025,17,SUBN,HONDA,P,34850,10810,10910,0,0018,18,18,972832,0018,0000,1256P,,NY,O,321,WEST 54 STREET,,0,408,C3,,YYYYYYY,ALL,ALL,GRAY,0,2019,-,0,,,,,
1493900328,LLJ4317,NY,PAS,07/16/2025,98,SDN,KIA,P,38180,14280,75970,20250611,0069,69,69,976180,0069,0000,0927P,2127P,K,F,1442,E 99 ST,,20250716,408,F2,,BBBBBBB,ALL,ALL,GRY,0,2025,-,0,,,,,
1494834066,AM10756,AZ,PAS,07/16/2025,78,VAN,FORD,P,43513,22570,37715,20250630,122,122,122,979907,0122,0000,0952P,,,F,165,PLATT STREET,,0,408,J2,,BBBBBBB,0900P,0500A,WHITE,0,2023,-,0,,,,,
1495152595,65277NB,NY,COM,07/16/2025,46,VAN,FORD,P,13610,35810,35830,20250331,0024,24,24,935684,0024,0000,0953A,,NY,F,2697,BROADWAY,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2008,-,0,,,,,
1496902907,T744532C,NY,PAS,07/16/2025,46,SDN,TOYOT,P,36090,10610,10810,20250630,0028,28,30,976736,0030,0000,0725P,,NY,,214-216,W 116 ST,,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1498357428,4YTP44,MA,PAS,07/16/2025,40,SUBN,HONDA,P,0,0,0,0,112,112,112,972000,0112,0000,0319A,0319A,Q,F,92-40,QUUENS BLVD,,20250716,408,E2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1489983211,LPH3928,PA,PAS,07/17/2025,50,,,P,42090,67690,52690,0,110,110,110,967825,0110,0000,0844P,,,F,41-00,DENMAN ST,,0,408,F2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1489224671,XHVH31,NJ,PAS,07/17/2025,78,VAN,DODGE,P,36420,26580,26610,20250630,0044,44,44,954211,0044,0000,1127P,,BX,F,1027,GRAND CONCOURSE,,0,408,E3,,BBBBBBB,ALL,ALL,,0,2019,-,0,,,,,
1490085567,BLANKPLATE,99,999,07/17/2025,41,VAN,HONDA,P,34350,10810,10910,20251017,0014,14,14,975323,0014,0000,0955A,,K,F,301,WEST 29 STREET,,0,408,C,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1494387451,KHW7162,NY,PAS,07/17/2025,14,SDN,LEXUS,P,35330,14730,54430,20250312,0061,61,61,965656,0061,0000,0925A,,,O,2323,E 12 ST,,0,408,99,,BBBBBBB,ALL,ALL,BK,0,2021,-,0,,,,,
1498246138,LRN7922,NY,PAS,07/17/2025,40,SUBN,LEXUS,P,20920,26820,26880,20261104,0045,45,43,976686,0043,0000,0234A,,BX,F,1329,COMMONWEALTH AVE,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0,2024,-,0,,,,,
1498831692,HJGT46,MA,999,07/18/2025,98,SDN,JEEP,P,55730,70030,18950,20260630,0082,82,82,973932,0082,0000,0255P,,R,F,847,LEXINGTON,,0,408,C4,,BBBBBBB,ALL,ALL,GRAY,0,2009,-,0,,,,,
1476603832,EKD3614,NY,PAS,07/19/2025,20,SUBN,JEEP,T,82480,9490,37442,20250114,0063,63,302,361373,T302,0000,0208P,,K,F,6085,STRICKLAND AVE,,0,408,C3,,YYYYYYY,1200A,1200A,BK,0,2012,-,0,,,,,
1476613801,71289NB,NY,COM,07/19/2025,46,VAN,FORD,P,44890,27050,32940,20251130,0001,1,0,368618,MST5,0000,0525P,,NY,F,66,WEST BROADWAY,,0,408,C,,BBBBBBB,ALL,ALL,YL,0,2021,-,0,,,,,
1476928824,KZJ4683,NY,PAS,07/19/2025,46,SDN,NISSA,T,88130,85330,83330,20250119,0079,79,301,371742,T301,0000,0148P,,K,F,251,VERNON AVE,,0,408,J6,,BBBBBBB,ALL,ALL,SILVE,0,2005,-,0,,,,,
1476928836,KRU6401,NY,PAS,07/19/2025,16,SDN,TOYOT,T,55730,70030,18950,20250813,0081,81,301,371742,T301,0000,0336P,,K,F,893,LEXINGTON AVE,,0,408,C3,,YYYYYYB,0900A,0600P,WHT,0,2021,-,0,,,,,
1476928848,CXG1995,NY,PAS,07/19/2025,14,SUBN,HONDA,T,52130,46730,38630,20250716,0083,83,301,371742,T301,0000,0501P,,K,O,513,IRVING AVE,,0,408,J3,,YYYYYYB,0700A,0700P,BLUE,0,2011,-,0,,,,,
1479314146,EBH7195,NY,PAS,07/19/2025,21,SDN,TOYOT,T,66230,19530,18630,20250803,0094,94,301,358173,T301,0000,0928A,,K,O,129,N 6 ST,,0,408,D1,,BYBBYBB,0900A,1030A,WH,0,0,-,0,,,,,
1479314158,KDH6614,NY,PAS,07/19/2025,21,SDN,BMW,T,66230,19530,18630,20260727,0094,94,301,358173,T301,0000,0931A,,K,O,147,N 6 ST,,0,408,D1,,BYBBYBB,0900,1030A,,0,0,-,0,,,,,
1481049045,LBP2797,NY,PAS,07/19/2025,21,SUBN,TOYOT,T,22920,15520,14420,20250523,0049,49,0,373137,BXTE,0000,0950A,,BX,F,2050,CRUGER AVE,,0,408,D1,,BYBBYBB,0930A,1100A,GY,0,2013,-,0,,,,,
1481196431,LCX2942,NY,PAS,07/19/2025,40,P-U,FORD,T,59990,10240,10390,20250806,108,108,401,371223,T401,0000,0741A,,Q,F,45-03,QUEENS BLVD,,0,408,J6,,BBBBBBB,ALL,ALL,BLACK,0,2021,-,0,,,,,
1481204257,LEK1937,NY,PAS,07/19/2025,74,SDN,CHRYS,T,9840,20490,20740,20251022,110,110,401,355249,T401,0000,0637A,,Q,F,111-72,43 AVE,,0,408,C,,BBBBBBB,ALL,ALL,GY,0,2015,-,0,,,,,
1481304768,LFS5558,NY,PAS,07/19/2025,21,SUBN,KIA,P,19490,25390,27790,20251116,0025,25,103,343920,T103,0000,1033A,,NY,F,70,E 127TH ST,,0,408,D1,,BYBBYBB,1000A,1130A,WH,0,2020,-,0,,,,,
1481359496,KRL3525,NY,PAS,07/19/2025,31,SUBN,HYUND,P,10210,18730,18750,20250826,0019,19,103,358246,T103,0000,0552P,,NY,F,1550,3RD AVE,,0,408,C3,,YYYYYYB,0800A,0700P,BK,0,2022,-,0,,,,,
1495991738,LFZ7634,NY,PAS,07/19/2025,38,SUBN,JEEP,P,66390,40404,40404,20251128,108,108,108,944770,0108,0000,0433P,,Q,O,57-06,VERNON BLVD,,0,408,I4,,YYYYYYB,0700A,0700P,BLK,0,2016,-,0,,,,,
1492307798,LDJ1726,NY,PAS,07/20/2025,14,SUBN,MAZDA,P,15040,28990,59990,20250720,112,112,112,951572,0112,0000,0713P,,Q,F,107-28,71 RD,,0,408,K6,,BBBBBBB,ALL,ALL,BLACK,0,2023,-,0,,,,,
1487411133,KWN2013,NY,PAS,07/20/2025,20,SDN,HONDA,K,48502,0,0,20260613,122,122,5,160680,0005,0000,0810P,,R,,,SOUTH BEACH,DOLPHIN DRIVE,0,408,D,,BBBBBBB,ALL,ALL,GRY,0,2013,-,0,,,,,
1492780303,LEC2931,NY,PAS,07/21/2025,41,SDN,HYUND,P,15920,35680,67530,20250730,,0,70,977999,0070,0000,0727P,,K,F,1914,BAY AVENUE,,0,408,F7,,BBBBBBB,ALL,ALL,GREY,0,2009,-,0,,,,,
1495782542,KPM4278,NY,PAS,07/21/2025,46,SDN,HYUND,P,37880,18590,40230,20250811,0067,67,66,977193,0066,0000,1225A,,K,F,1017,E 92 ST,,0,408,E3,,BBBBBBB,ALL,ALL,WHITE,0,2020,-,0,,,,,
1497774421,JCBSDAD,NY,PAS,07/21/2025,51,SUBN,HONDA,P,43620,8520,50920,20250522,0045,45,45,978238,0045,0000,0712P,,BX,F,1615,KENNELWORTH PLACE,,20250721,408,F2,,BBBBBBB,ALL,ALL,GOLD,0,1995,-,0,,,,,
1490755639,KDN1563,NY,PAS,07/22/2025,40,SDN,ME/BE,P,55590,27097,27098,20240902,105,105,105,975937,0105,0000,0310A,,Q,O,231-35,MERRICK BLVD,,0,408,F1,,BBBBBBB,ALL,ALL,GRY,0,2020,-,0,,,,,
1488095231,KZG2693,NY,PAS,07/23/2025,14,SDN,VOLVO,P,62200,32590,32740,20241121,100,100,100,957481,0100,0000,1245P,,Q,O,8300,SHORE FRONT PARKWAY,,0,408,C,,BBBBBBB,ALL,ALL,BLUE,0,2004,-,0,,,,,
1489741185,FPU7191,NY,PAS,07/23/2025,14,SUBN,JEEP,P,81630,69230,63030,20250615,0083,83,85,968537,0085,0000,0410A,0403A,K,F,64,STEUBEN ST,,20250728,408,K6,,BBBBBBB,ALL,ALL,BK,0,2021,-,0,,,,,
1490998883,KRN5962,NY,PAS,07/23/2025,40,SDN,NISSA,P,26340,12120,33520,20230912,0041,41,41,962107,0041,0000,1009P,,BX,F,991,E 156 ST,,0,408,D3,,BBBBBBB,ALL,ALL,BLU,0,2011,-,1,,,,,
1495465147,CZ43862,CT,999,07/23/2025,53,,DODGE,P,68020,8120,25980,0,0040,40,40,978168,0040,0000,1028P,,BX,F,2686,3RD AVE,,0,408,E2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1497713043,BLANKPLATE,99,999,07/23/2025,40,SDN,HONDA,P,10180,63530,28230,0,0068,68,68,969906,0068,0000,0548P,,K,F,125,72 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,2009,-,0,,,,,
1493537969,LAU5653,NY,PAS,07/23/2025,39,SUBN,TOYOT,K,56825,57840,0,20250723,0045,45,2,161225,0002,0000,0808P,,BX,I,,PARK DR,ORCHARD BEACH,0,408,D,,BBBBBBB,ALL,ALL,WHITE,0,2005,-,0,,,,,
1491363228,LBD6408,NY,PAS,07/24/2025,46,SUBN,TESLA,P,18630,66030,65930,20250422,0094,94,94,968548,0094,0000,0245P,,K,O,235,BEDFORD AVE,,0,408,C,,BBBBBBB,ALL,ALL,WH,0,2023,-,0,,,,,
1491740784,GFX1798,NY,PAS,07/24/2025,98,SUBN,CADIL,P,9230,5130,5280,20250410,0072,72,72,939593,0072,0000,0809A,,K,F,216,53 ST,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2021,-,0,,,,,
1491740796,LSE8796,PA,PAS,07/24/2025,14,SDN,TOYOT,P,67730,18950,25130,0,0072,72,72,939593,0072,0000,0918A,,K,F,70,OCEAN PKWY,,0,408,F2,,YYYYYBB,0700A,0600P,GRAY,0,2007,-,0,,,,,
1493177631,LAG2560,NY,PAS,07/24/2025,98,,BMW,P,72620,9320,78050,20250319,0049,49,49,961737,0049,0000,0730P,,BX,F,2925,WALLACE AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2018,-,0,,,,,
1478717336,T795891C,NY,OMT,07/24/2025,14,SDN,FORD,M,0,40404,40404,20250630,0025,25,968,291340,0968,0000,1139A,,NY,F,101,E 125TH,,0,408,C,,BBBBBBB,ALL,ALL,GREEN,0,2012,-,0,,,,,
1489129157,Y208084C,NY,OMT,07/24/2025,40,SUBN,NISSA,P,52120,26520,26550,20250531,0044,44,44,978661,0044,0000,0246A,,BX,F,917,MORRIS AVE,,0,408,E2,,BBBBBBB,ALL,ALL,YLW,0,2015,-,2,,,,,
